Row.names	sample	DNA_isolation_method	sample_name	sample_nr	GS_name	bamfile	project	db	Vregion	platform	workflow	mapq.filt	method	GS_version	Detection_threshold_ratio	Detection_threshold	statistic	value	Detection_threshold_percent	level
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z3_D6331	Z	Z3	3	NA	GUTMCM_minion_v1_9_20240516_zymo_Z3_bc03_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	428.809	False_positives	19	0.1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z3_D6331	Z	Z3	3	NA	GUTMCM_minion_v1_9_20240516_zymo_Z3_bc03_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	4288.09	False_positives	7	1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I1_D6331	I	I1	1	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I1_bc15_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	134.0354	False_negatives	6	0.01%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I1_D6331	I	I1	1	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I1_bc15_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	1340.354	False_negatives	7	0.1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I1_D6331	I	I1	1	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I1_bc15_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	13403.54	False_negatives	10	1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I2_D6331	I	I2	2	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I2_bc16_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	133.1545	False_negatives	6	0.01%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I2_D6331	I	I2	2	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I2_bc16_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	1331.545	False_negatives	7	0.1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I2_D6331	I	I2	2	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I2_bc16_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	13315.45	False_negatives	10	1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I3_D6331	I	I3	3	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I3_bc17_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	139.6491	False_negatives	6	0.01%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I3_D6331	I	I3	3	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I3_bc17_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	1396.491	False_negatives	7	0.1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I3_D6331	I	I3	3	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I3_bc17_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	13964.91	False_negatives	10	1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN1_D6331	MN	MN1	1	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN1_bc09_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	149.7371	False_negatives	5	0.01%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN1_D6331	MN	MN1	1	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN1_bc09_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	1497.371	False_negatives	6	0.1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN1_D6331	MN	MN1	1	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN1_bc09_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	14973.71	False_negatives	8	1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN2_D6331	MN	MN2	2	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN2_bc10_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	150.9085	False_negatives	5	0.01%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN2_D6331	MN	MN2	2	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN2_bc10_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	1509.085	False_negatives	6	0.1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN2_D6331	MN	MN2	2	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN2_bc10_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	15090.85	False_negatives	10	1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN3_D6331	MN	MN3	3	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN3_bc11_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	120.2029	False_negatives	5	0.01%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN3_D6331	MN	MN3	3	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN3_bc11_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	1202.029	False_negatives	6	0.1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN3_D6331	MN	MN3	3	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN3_bc11_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	12020.29	False_negatives	7	1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q1_D6331	Q	Q1	1	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q1_bc12_bc01_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	0.2202	False_negatives	5	0.01%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q1_D6331	Q	Q1	1	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q1_bc12_bc01_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	2.202	False_negatives	7	0.1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q1_D6331	Q	Q1	1	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q1_bc12_bc01_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	22.02	False_negatives	8	1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q2_D6331	Q	Q2	2	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q2_bc13_bc02_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	0.24	False_negatives	5	0.01%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q2_D6331	Q	Q2	2	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q2_bc13_bc02_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	2.4	False_negatives	7	0.1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q2_D6331	Q	Q2	2	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q2_bc13_bc02_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	24	False_negatives	10	1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q3_D6331	Q	Q3	3	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q3_bc14_bc03_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	0.2424	False_negatives	5	0.01%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q3_D6331	Q	Q3	3	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q3_bc14_bc03_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	2.424	False_negatives	7	0.1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q3_D6331	Q	Q3	3	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q3_bc14_bc03_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	24.24	False_negatives	8	1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z1_D6331	Z	Z1	1	NA	GUTMCM_minion_v1_9_20240516_zymo_Z1_bc01_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	45.9561	False_negatives	5	0.01%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z1_D6331	Z	Z1	1	NA	GUTMCM_minion_v1_9_20240516_zymo_Z1_bc01_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	459.561	False_negatives	7	0.1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z1_D6331	Z	Z1	1	NA	GUTMCM_minion_v1_9_20240516_zymo_Z1_bc01_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	4595.61	False_negatives	7	1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z2_D6331	Z	Z2	2	NA	GUTMCM_minion_v1_9_20240516_zymo_Z2_bc02_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	46.7607	False_negatives	5	0.01%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z2_D6331	Z	Z2	2	NA	GUTMCM_minion_v1_9_20240516_zymo_Z2_bc02_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	467.607	False_negatives	7	0.1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z2_D6331	Z	Z2	2	NA	GUTMCM_minion_v1_9_20240516_zymo_Z2_bc02_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	4676.07	False_negatives	8	1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z3_D6331	Z	Z3	3	NA	GUTMCM_minion_v1_9_20240516_zymo_Z3_bc03_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	42.8809	False_negatives	5	0.01%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z3_D6331	Z	Z3	3	NA	GUTMCM_minion_v1_9_20240516_zymo_Z3_bc03_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	428.809	False_negatives	7	0.1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z3_D6331	Z	Z3	3	NA	GUTMCM_minion_v1_9_20240516_zymo_Z3_bc03_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	4288.09	False_negatives	8	1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I1_D6331	I	I1	1	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I1_bc15_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	134.0354	Precision	0.28125	0.01%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I1_D6331	I	I1	1	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I1_bc15_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	1340.354	Precision	0.4	0.1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I1_D6331	I	I1	1	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I1_bc15_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	13403.54	Precision	0.625	1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I2_D6331	I	I2	2	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I2_bc16_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	133.1545	Precision	0.290322580645161	0.01%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I2_D6331	I	I2	2	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I2_bc16_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	1331.545	Precision	0.421052631578947	0.1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I2_D6331	I	I2	2	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I2_bc16_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	13315.45	Precision	0.625	1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I3_D6331	I	I3	3	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I3_bc17_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	139.6491	Precision	0.3	0.01%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I3_D6331	I	I3	3	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I3_bc17_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	1396.491	Precision	0.421052631578947	0.1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I3_D6331	I	I3	3	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I3_bc17_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	13964.91	Precision	0.625	1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN1_D6331	MN	MN1	1	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN1_bc09_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	149.7371	Precision	0.277777777777778	0.01%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN1_D6331	MN	MN1	1	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN1_bc09_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	1497.371	Precision	0.321428571428571	0.1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN1_D6331	MN	MN1	1	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN1_bc09_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	14973.71	Precision	0.538461538461538	1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN2_D6331	MN	MN2	2	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN2_bc10_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	150.9085	Precision	0.277777777777778	0.01%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN2_D6331	MN	MN2	2	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN2_bc10_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	1509.085	Precision	0.321428571428571	0.1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN2_D6331	MN	MN2	2	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN2_bc10_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	15090.85	Precision	0.5	1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN3_D6331	MN	MN3	3	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN3_bc11_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	120.2029	Precision	0.277777777777778	0.01%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN3_D6331	MN	MN3	3	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN3_bc11_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	1202.029	Precision	0.310344827586207	0.1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN3_D6331	MN	MN3	3	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN3_bc11_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	12020.29	Precision	0.533333333333333	1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q1_D6331	Q	Q1	1	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q1_bc12_bc01_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	0.2202	Precision	0.277777777777778	0.01%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q1_D6331	Q	Q1	1	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q1_bc12_bc01_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	2.202	Precision	0.266666666666667	0.1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q1_D6331	Q	Q1	1	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q1_bc12_bc01_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	22.02	Precision	0.5	1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q2_D6331	Q	Q2	2	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q2_bc13_bc02_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	0.24	Precision	0.277777777777778	0.01%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q2_D6331	Q	Q2	2	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q2_bc13_bc02_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	2.4	Precision	0.285714285714286	0.1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q2_D6331	Q	Q2	2	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q2_bc13_bc02_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	24	Precision	0.5	1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q3_D6331	Q	Q3	3	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q3_bc14_bc03_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	0.2424	Precision	0.277777777777778	0.01%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q3_D6331	Q	Q3	3	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q3_bc14_bc03_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	2.424	Precision	0.285714285714286	0.1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q3_D6331	Q	Q3	3	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q3_bc14_bc03_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	24.24	Precision	0.636363636363636	1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z1_D6331	Z	Z1	1	NA	GUTMCM_minion_v1_9_20240516_zymo_Z1_bc01_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	45.9561	Precision	0.277777777777778	0.01%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z1_D6331	Z	Z1	1	NA	GUTMCM_minion_v1_9_20240516_zymo_Z1_bc01_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	459.561	Precision	0.296296296296296	0.1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z1_D6331	Z	Z1	1	NA	GUTMCM_minion_v1_9_20240516_zymo_Z1_bc01_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	4595.61	Precision	0.533333333333333	1%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z2_D6331	Z	Z2	2	NA	GUTMCM_minion_v1_9_20240516_zymo_Z2_bc02_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	46.7607	Precision	0.277777777777778	0.01%	Species
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z2_D6331	Z	Z2	2	NA	GUTMCM_minion_v1_9_20240516_zymo_Z2_bc02_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	467.607	Precision	0.307692307692308	0.1%	Species
