dummy	family	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_I_1	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_I_2	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_I_3	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_I_4	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_1	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_2	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_3	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_4	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Q_1	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Q_2	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Q_3	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_1	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_2	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_3	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_4	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_1	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_2	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_3	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_4	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_1	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_2	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_3	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_4	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_1	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_2	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_3	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_4	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_1	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_2	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_3	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_4	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_4
TRUE	Myxococcaceae	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	25	48	43	20	61	25	37	44	2	1	5	8	40	25	32	26	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Nakamurellaceae	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	24	14	11	23	9	58	19	0	3	0	1	14	10	10	34	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Nannocystaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24	72	43	21	65	27	38	28	1	0	0	0	39	36	26	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Natranaerobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	7	2	4	0	6	4	0	4	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	16	34	14	20	26	12	14	12	0	4	3	2	13	16	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Natrialbaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	34	32	20	56	16	16	23	1	0	0	1	24	21	19	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Natronincolaceae	5	3	6	3	5	7	6	2	3	7	10	10	200	9	173	0	266	139	0	275	29	13	6	3	7	50	0	3	3	0	3	10	2	4	3	1	1	1	5	195	338	215	177	238	174	162	137	68	54	57	38	177	169	121	111	7	0	4	3	0	6	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Natronoarchaeaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	1	0	0	0	0	0	0	7	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Nautiliaceae	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	26	14	11	20	11	15	9	12	7	13	9	4	10	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Neisseriaceae	4	0	0	0	0	2	4	0	5	0	4	7	55	3	59	0	31	43	1	42	852	854	443	56	19	165	2	2	6	0	0	0	2	2	0	17	9	13	13	86	211	118	83	188	92	76	76	236	159	246	585	203	111	121	81	2	0	4	5	0	3	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Nevskiaceae	34	13	20	31	34	17	47	24	7	3	6	7	32	2	69	0	51	50	0	59	3	1	0	12	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	47	109	78	51	138	38	45	51	8	10	6	11	78	51	50	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Nitratiruptoraceae	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	5	1	2	2	2	8	4	6	3	4	5	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Nitrobacteraceae	0	1	1	1	4	1	3	0	1	1	1	6	2	1	7	0	1	4	0	8	14	5	2	5	3	4	0	0	0	0	0	0	0	0	0	0	0	0	11	193	426	281	179	525	204	287	232	34	31	28	65	362	304	219	509	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
TRUE	Nitrosomonadaceae	3	5	7	2	4	2	7	3	29	3	19	3	17	3	106	0	37	15	0	47	1086	1734	837	29	8	296	1	0	0	0	1	0	1	0	1	3	3	2	2	30	68	52	33	60	31	33	35	48	35	36	41	81	28	49	30	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Nitrosopumilaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	22	20	8	20	10	15	6	18	26	19	14	13	8	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Nitrososphaeraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	1	7	0	0	2	2	7	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Nitrospinaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	1	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Nitrospiraceae	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	26	40	44	35	44	52	25	39	10	9	15	15	36	28	26	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Nocardiaceae	23	24	12	39	24	26	24	30	6	7	13	15	434	32	104	0	522	449	0	75	57	46	14	16	6	23	0	0	0	0	0	0	0	0	0	0	0	1	1	265	639	411	317	809	365	353	384	44	21	56	70	505	353	313	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Nocardioidaceae	2	1	2	1	1	1	11	1	5	1	1	9	9	0	8	0	13	13	0	9	28	16	1	2	2	8	2	2	0	0	0	0	1	23	1	0	1	2	37	359	703	472	274	878	292	1390	371	8	49	7	17	515	328	267	1256	0	0	1	0	0	0	12	1	0	0	2	3	0	1	0	0	0	0	3	1	0	0	0	5
TRUE	Nocardiopsaceae	2	3	7	4	8	3	6	0	0	2	5	4	59	3	83	0	142	45	0	28	36	24	8	4	1	21	0	7	1	5	3	4	3	4	5	2	3	1	7	42	93	66	39	156	49	63	75	15	8	9	17	84	65	55	78	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Nostocaceae	0	1	0	0	0	0	1	0	0	0	0	2	17	0	399	0	208	14	1	103	1007	1695	2444	17	10	1207	2	0	0	0	0	0	0	1	0	1	0	0	7	80	106	85	50	76	57	34	52	45	52	30	40	48	45	46	37	2	0	3	1	0	1	4	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2
TRUE	Notoacmeibacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	8	7	17	9	4	9	0	0	1	1	7	7	9	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Novispirillaceae	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	3	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	54	25	22	55	28	17	22	7	2	9	14	37	33	32	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Oceanibaculaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	5	3	3	2	3	6	2	4	3	2	10	3	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Oceanococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	23	21	14	27	11	12	18	0	0	2	1	26	19	19	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Oceanospirillaceae	2	0	0	0	0	0	0	0	0	1	0	0	5	2	22	0	22	6	0	32	7	19	16	5	2	17	0	0	0	0	1	1	0	0	0	0	0	0	0	110	218	157	103	205	105	106	102	67	50	74	81	184	121	127	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Oculatellaceae	0	0	0	0	0	0	0	0	0	1	0	0	2	2	8	0	3	4	0	6	2	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	4	9	8	3	9	2	3	6	0	0	0	0	5	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Odoribacteraceae	1	0	0	0	0	3	1	1	0	1	1	0	14	1	16	0	16	15	0	7	39	73	90	0	0	38	0	1	0	2	0	0	1	2	3	0	1	0	1	155	544	265	141	164	248	144	78	1858	1516	1603	1464	676	257	290	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TRUE	Oleiphilaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	4	3	2	1	0	0	0	0	3	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Opitutaceae	0	0	0	0	0	0	1	0	0	0	0	5	0	1	0	0	2	0	0	1	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	78	184	119	68	225	66	100	92	4	9	2	6	136	92	72	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Orbaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	20	34	13	9	14	12	9	8	22	26	25	18	6	15	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Ornithinimicrobiaceae	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	32	19	11	46	9	25	10	3	1	0	0	20	12	17	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Oscillatoriaceae	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	10	2	0	16	5	2	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	15	22	12	7	27	21	12	11	6	9	4	11	19	20	16	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Oscillochloridaceae	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	1	0	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	28	27	14	38	9	20	20	0	2	0	2	26	15	15	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Oscillospiraceae	1537	1007	1238	1341	1946	1989	2637	1675	2113	2410	4494	4327	12789	916	7522	91	21133	19478	17	22936	28915	19417	4149	3557	3646	13852	330	1640	1049	827	1166	1534	2055	1612	1199	1686	2205	2500	2998	35088	65353	36052	30502	72199	61984	39765	36020	23359	8642	19291	47790	67913	62843	70538	43891	7816	2414	12494	10855	64	25402	11738	7316	4321	3011	146737	3652	353	326	181	622	54	389	310	862	2393	1237	1789	1257
TRUE	Oxalobacteraceae	11	6	8	5	5	4	5	1	38	12	28	15	31	2	52	0	32	32	0	12	467	514	287	30	7	112	0	1	2	3	1	2	0	2	0	16	6	8	7	261	596	365	231	662	310	289	296	236	240	231	262	643	390	385	263	7	3	18	15	0	21	9	5	12	1	178	10	0	2	0	2	0	0	0	2	5	1	2	2
TRUE	Paenibacillaceae	72	21	67	49	73	30	54	38	18	4	13	15	187	8	190	2	203	91	0	204	41	55	13	6	7	68	0	10	7	11	6	12	6	6	6	2	1	1	6	1303	2543	1585	1253	2302	1400	1237	1122	906	641	1177	1624	2293	1669	1677	1262	4	2	8	9	0	18	5	4	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0
TRUE	Paludibacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	8	14	0	8	17	17	5	0	0	8	0	0	0	0	0	0	1	0	1	1	0	0	0	11	12	16	12	12	6	7	2	36	32	32	38	39	9	13	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Parachlamydiaceae	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	8	4	3	4	7	3	2	9	5	6	9	3	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Paracoccaceae	33	10	30	18	49	9	32	21	26	11	44	39	483	35	640	1	1089	318	3	1388	103	327	184	113	75	351	4	0	2	0	1	0	2	6	1	1	0	2	6	364	969	521	367	1230	532	503	445	153	86	212	211	681	522	483	454	0	0	1	0	0	6	16	3	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Parvibaculaceae	2	0	1	0	2	0	2	1	0	0	4	0	4	0	4	0	6	1	1	18	0	4	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	3	10	3	1	4	1	0	0	2	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Parvularculaceae	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2	1	0	1	8	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	4	3	4	2	6	3	12	8	3	10	9	8	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pasteurellaceae	3	0	1	2	2	0	0	1	2	2	2	1	8	2	3	0	5	3	0	3	1	1	1	1	1	0	0	0	3	1	1	0	0	0	1	0	0	0	0	134	287	149	138	253	264	95	95	120	107	148	104	151	102	130	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pectobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	12	1	35	0	45	13	0	21	270	263	163	12	9	201	0	5	4	2	3	6	11	3	3	10	25	19	25	41	95	66	56	104	61	42	45	19	11	20	42	96	72	55	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Peptoclostridiaceae	2	0	2	3	2	0	1	1	1	3	0	2	119	10	127	0	176	93	0	82	15	15	3	5	4	37	0	4	6	5	1	2	4	7	4	0	0	0	1	17	17	18	16	18	13	6	6	2	3	3	0	5	8	3	12	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Peptococcaceae	4	0	3	2	2	3	5	1	3	1	1	3	36	1	26	1	28	18	0	55	25	23	8	1	3	17	0	3	2	2	3	2	2	4	3	1	2	1	3	99	203	104	86	169	90	93	90	33	22	23	21	127	141	104	103	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Peptoniphilaceae	17	6	4	5	17	6	9	5	8	8	5	3	193	14	243	0	315	137	0	169	184	116	82	46	37	214	6	4	1	1	7	3	3	1	4	3	2	1	2	459	898	553	462	577	407	343	347	470	346	370	275	348	346	294	242	5	0	5	7	0	2	1	2	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Peptostreptococcaceae	6844	3267	5796	5429	7058	4317	8408	4455	2040	1359	2068	2895	31263	2083	37403	168	45697	20066	27	37841	3029	2066	630	1509	953	5456	69	12195	7008	6171	7969	10671	11416	9161	6965	2738	2365	2361	3717	232512	329745	254041	210229	259581	181424	154412	136188	2289	1672	2339	1393	29708	20213	19847	15519	99976	20085	156710	112119	669	143971	79736	63216	3721	1713	59889	2537	238	218	102	495	74	230	284	857	333	214	51	147
TRUE	Petrotogaceae	0	0	0	0	0	0	0	0	1	0	2	0	2	0	4	0	4	1	0	6	1	0	2	2	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	35	60	57	42	35	27	41	25	73	51	54	33	27	30	17	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Phreatobacteraceae	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	21	19	13	34	12	21	15	4	0	3	7	26	20	29	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Phyllobacteriaceae	0	1	0	0	0	0	0	0	0	0	0	1	9	1	15	0	20	4	0	8	14	13	9	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	1	328	619	382	262	813	437	381	334	156	61	101	259	627	485	513	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pirellulaceae	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	0	4	2	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	4	1	0	1	0	0	2	2	1	4	1	1	0	5	5	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Piscirickettsiaceae	0	0	0	0	0	0	0	0	0	1	1	0	8	0	0	0	2	1	0	2	9	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	19	28	15	14	26	17	18	8	35	25	48	28	33	24	14	14	0	0	5	5	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Planctomycetaceae	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	3	13	3	2	19	8	5	4	1	0	0	0	6	1	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Planococcaceae	2	3	4	4	2	0	1	0	2	0	3	6	14	0	58	0	64	15	0	56	135	124	96	1	1	139	0	4	1	0	0	0	0	0	0	1	0	1	0	288	508	393	237	428	315	235	250	188	193	175	147	331	274	267	205	0	0	0	0	0	10	4	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0
TRUE	Pleistophoridae	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	1	1	1	0	0	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pleomorphomonadaceae	0	0	0	0	0	0	0	0	0	0	0	2	14	2	13	0	8	4	0	11	5	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	17	17	4	46	13	8	19	1	0	0	1	23	17	7	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pneumocystaceae	1	1	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	69	53	45	35	33	28	19	68	48	90	77	13	27	23	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Polyangiaceae	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	235	168	97	411	109	137	132	3	1	3	8	149	100	89	76	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Porphyromonadaceae	1	0	1	0	1	0	1	0	2	2	1	0	67	1	80	0	65	32	0	37	200	311	434	17	2	180	0	1	3	0	0	0	1	1	0	3	4	2	1	127	334	207	138	226	203	129	78	460	423	486	392	440	171	210	105	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Porticoccaceae	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	7	3	0	5	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	17	9	10	12	11	6	5	4	4	5	4	11	5	11	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
