Row.names	sample	DNA_isolation_method	sample_name	sample_nr	GS_name	Vregion	platform	workflow	db	method	GS_version	Detection_threshold_ratio	Detection_threshold	statistic	value	Detection_threshold_percent	level
V1.V9_ONT_EMU_EMUdb__Z2_D6331	V1-V9_ONT_EMU_EMUdb__Z2_D6331	Z	Z2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	47.3882000000009	False_negatives	4	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__Z2_D6331	V1-V9_ONT_EMU_EMUdb__Z2_D6331	Z	Z2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	473.882000000009	False_negatives	6	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__Z2_D6331	V1-V9_ONT_EMU_EMUdb__Z2_D6331	Z	Z2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	4738.82000000009	False_negatives	7	1%	Genus
V1.V9_ONT_EMU_EMUdb__Z3_D6331	V1-V9_ONT_EMU_EMUdb__Z3_D6331	Z	Z3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	43.6458999999989	False_negatives	4	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__Z3_D6331	V1-V9_ONT_EMU_EMUdb__Z3_D6331	Z	Z3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	436.458999999989	False_negatives	5	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__Z3_D6331	V1-V9_ONT_EMU_EMUdb__Z3_D6331	Z	Z3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	4364.58999999989	False_negatives	7	1%	Genus
V1.V9_ONT_EMU_EMUdb__I1_D6331	V1-V9_ONT_EMU_EMUdb__I1_D6331	I	I1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	136.802100000003	Precision	0.833333333333333	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__I1_D6331	V1-V9_ONT_EMU_EMUdb__I1_D6331	I	I1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	1368.02100000003	Precision	0.9	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__I1_D6331	V1-V9_ONT_EMU_EMUdb__I1_D6331	I	I1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	13680.2100000003	Precision	1	1%	Genus
V1.V9_ONT_EMU_EMUdb__I2_D6331	V1-V9_ONT_EMU_EMUdb__I2_D6331	I	I2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	135.917199999997	Precision	0.833333333333333	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__I2_D6331	V1-V9_ONT_EMU_EMUdb__I2_D6331	I	I2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	1359.17199999997	Precision	0.9	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__I2_D6331	V1-V9_ONT_EMU_EMUdb__I2_D6331	I	I2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	13591.7199999997	Precision	1	1%	Genus
V1.V9_ONT_EMU_EMUdb__I3_D6331	V1-V9_ONT_EMU_EMUdb__I3_D6331	I	I3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	141.799399999993	Precision	0.818181818181818	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__I3_D6331	V1-V9_ONT_EMU_EMUdb__I3_D6331	I	I3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	1417.99399999993	Precision	0.9	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__I3_D6331	V1-V9_ONT_EMU_EMUdb__I3_D6331	I	I3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	14179.9399999993	Precision	1	1%	Genus
V1.V9_ONT_EMU_EMUdb__MN1_D6331	V1-V9_ONT_EMU_EMUdb__MN1_D6331	MN	MN1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	151.864700000011	Precision	0.846153846153846	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__MN1_D6331	V1-V9_ONT_EMU_EMUdb__MN1_D6331	MN	MN1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	1518.64700000011	Precision	0.9	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__MN1_D6331	V1-V9_ONT_EMU_EMUdb__MN1_D6331	MN	MN1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	15186.4700000011	Precision	1	1%	Genus
V1.V9_ONT_EMU_EMUdb__MN2_D6331	V1-V9_ONT_EMU_EMUdb__MN2_D6331	MN	MN2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	152.837699999992	Precision	0.846153846153846	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__MN2_D6331	V1-V9_ONT_EMU_EMUdb__MN2_D6331	MN	MN2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	1528.37699999992	Precision	0.9	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__MN2_D6331	V1-V9_ONT_EMU_EMUdb__MN2_D6331	MN	MN2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	15283.7699999992	Precision	1	1%	Genus
V1.V9_ONT_EMU_EMUdb__MN3_D6331	V1-V9_ONT_EMU_EMUdb__MN3_D6331	MN	MN3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	122.459800000005	Precision	0.846153846153846	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__MN3_D6331	V1-V9_ONT_EMU_EMUdb__MN3_D6331	MN	MN3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	1224.59800000005	Precision	0.909090909090909	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__MN3_D6331	V1-V9_ONT_EMU_EMUdb__MN3_D6331	MN	MN3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	12245.9800000005	Precision	1	1%	Genus
V1.V9_ONT_EMU_EMUdb__Q1_D6331	V1-V9_ONT_EMU_EMUdb__Q1_D6331	Q	Q1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	0.2253	Precision	1	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__Q1_D6331	V1-V9_ONT_EMU_EMUdb__Q1_D6331	Q	Q1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	2.253	Precision	1	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__Q1_D6331	V1-V9_ONT_EMU_EMUdb__Q1_D6331	Q	Q1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	22.53	Precision	1	1%	Genus
V1.V9_ONT_EMU_EMUdb__Q2_D6331	V1-V9_ONT_EMU_EMUdb__Q2_D6331	Q	Q2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	0.2443	Precision	1	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__Q2_D6331	V1-V9_ONT_EMU_EMUdb__Q2_D6331	Q	Q2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	2.443	Precision	1	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__Q2_D6331	V1-V9_ONT_EMU_EMUdb__Q2_D6331	Q	Q2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	24.43	Precision	1	1%	Genus
V1.V9_ONT_EMU_EMUdb__Q3_D6331	V1-V9_ONT_EMU_EMUdb__Q3_D6331	Q	Q3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	0.246	Precision	1	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__Q3_D6331	V1-V9_ONT_EMU_EMUdb__Q3_D6331	Q	Q3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	2.46	Precision	1	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__Q3_D6331	V1-V9_ONT_EMU_EMUdb__Q3_D6331	Q	Q3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	24.6	Precision	1	1%	Genus
V1.V9_ONT_EMU_EMUdb__Z1_D6331	V1-V9_ONT_EMU_EMUdb__Z1_D6331	Z	Z1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	46.8153999999988	Precision	0.705882352941177	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__Z1_D6331	V1-V9_ONT_EMU_EMUdb__Z1_D6331	Z	Z1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	468.153999999988	Precision	0.909090909090909	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__Z1_D6331	V1-V9_ONT_EMU_EMUdb__Z1_D6331	Z	Z1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	4681.53999999988	Precision	1	1%	Genus
V1.V9_ONT_EMU_EMUdb__Z2_D6331	V1-V9_ONT_EMU_EMUdb__Z2_D6331	Z	Z2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	47.3882000000009	Precision	0.846153846153846	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__Z2_D6331	V1-V9_ONT_EMU_EMUdb__Z2_D6331	Z	Z2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	473.882000000009	Precision	0.9	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__Z2_D6331	V1-V9_ONT_EMU_EMUdb__Z2_D6331	Z	Z2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	4738.82000000009	Precision	1	1%	Genus
V1.V9_ONT_EMU_EMUdb__Z3_D6331	V1-V9_ONT_EMU_EMUdb__Z3_D6331	Z	Z3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	43.6458999999989	Precision	0.785714285714286	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__Z3_D6331	V1-V9_ONT_EMU_EMUdb__Z3_D6331	Z	Z3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	436.458999999989	Precision	0.909090909090909	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__Z3_D6331	V1-V9_ONT_EMU_EMUdb__Z3_D6331	Z	Z3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	4364.58999999989	Precision	1	1%	Genus
V1.V9_ONT_EMU_EMUdb__I1_D6331	V1-V9_ONT_EMU_EMUdb__I1_D6331	I	I1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	136.802100000003	Recall	0.666666666666667	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__I1_D6331	V1-V9_ONT_EMU_EMUdb__I1_D6331	I	I1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	1368.02100000003	Recall	0.6	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__I1_D6331	V1-V9_ONT_EMU_EMUdb__I1_D6331	I	I1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	13680.2100000003	Recall	0.333333333333333	1%	Genus
V1.V9_ONT_EMU_EMUdb__I2_D6331	V1-V9_ONT_EMU_EMUdb__I2_D6331	I	I2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	135.917199999997	Recall	0.666666666666667	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__I2_D6331	V1-V9_ONT_EMU_EMUdb__I2_D6331	I	I2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	1359.17199999997	Recall	0.6	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__I2_D6331	V1-V9_ONT_EMU_EMUdb__I2_D6331	I	I2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	13591.7199999997	Recall	0.333333333333333	1%	Genus
V1.V9_ONT_EMU_EMUdb__I3_D6331	V1-V9_ONT_EMU_EMUdb__I3_D6331	I	I3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	141.799399999993	Recall	0.6	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__I3_D6331	V1-V9_ONT_EMU_EMUdb__I3_D6331	I	I3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	1417.99399999993	Recall	0.6	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__I3_D6331	V1-V9_ONT_EMU_EMUdb__I3_D6331	I	I3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	14179.9399999993	Recall	0.333333333333333	1%	Genus
V1.V9_ONT_EMU_EMUdb__MN1_D6331	V1-V9_ONT_EMU_EMUdb__MN1_D6331	MN	MN1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	151.864700000011	Recall	0.733333333333333	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__MN1_D6331	V1-V9_ONT_EMU_EMUdb__MN1_D6331	MN	MN1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	1518.64700000011	Recall	0.6	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__MN1_D6331	V1-V9_ONT_EMU_EMUdb__MN1_D6331	MN	MN1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	15186.4700000011	Recall	0.533333333333333	1%	Genus
V1.V9_ONT_EMU_EMUdb__MN2_D6331	V1-V9_ONT_EMU_EMUdb__MN2_D6331	MN	MN2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	152.837699999992	Recall	0.733333333333333	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__MN2_D6331	V1-V9_ONT_EMU_EMUdb__MN2_D6331	MN	MN2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	1528.37699999992	Recall	0.6	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__MN2_D6331	V1-V9_ONT_EMU_EMUdb__MN2_D6331	MN	MN2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	15283.7699999992	Recall	0.466666666666667	1%	Genus
V1.V9_ONT_EMU_EMUdb__MN3_D6331	V1-V9_ONT_EMU_EMUdb__MN3_D6331	MN	MN3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	122.459800000005	Recall	0.733333333333333	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__MN3_D6331	V1-V9_ONT_EMU_EMUdb__MN3_D6331	MN	MN3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	1224.59800000005	Recall	0.666666666666667	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__MN3_D6331	V1-V9_ONT_EMU_EMUdb__MN3_D6331	MN	MN3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	12245.9800000005	Recall	0.533333333333333	1%	Genus
V1.V9_ONT_EMU_EMUdb__Q1_D6331	V1-V9_ONT_EMU_EMUdb__Q1_D6331	Q	Q1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	0.2253	Recall	0.6	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__Q1_D6331	V1-V9_ONT_EMU_EMUdb__Q1_D6331	Q	Q1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	2.253	Recall	0.6	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__Q1_D6331	V1-V9_ONT_EMU_EMUdb__Q1_D6331	Q	Q1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	22.53	Recall	0.533333333333333	1%	Genus
V1.V9_ONT_EMU_EMUdb__Q2_D6331	V1-V9_ONT_EMU_EMUdb__Q2_D6331	Q	Q2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	0.2443	Recall	0.533333333333333	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__Q2_D6331	V1-V9_ONT_EMU_EMUdb__Q2_D6331	Q	Q2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	2.443	Recall	0.533333333333333	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__Q2_D6331	V1-V9_ONT_EMU_EMUdb__Q2_D6331	Q	Q2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	24.43	Recall	0.466666666666667	1%	Genus
V1.V9_ONT_EMU_EMUdb__Q3_D6331	V1-V9_ONT_EMU_EMUdb__Q3_D6331	Q	Q3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	0.246	Recall	0.6	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__Q3_D6331	V1-V9_ONT_EMU_EMUdb__Q3_D6331	Q	Q3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	2.46	Recall	0.6	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__Q3_D6331	V1-V9_ONT_EMU_EMUdb__Q3_D6331	Q	Q3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	24.6	Recall	0.533333333333333	1%	Genus
V1.V9_ONT_EMU_EMUdb__Z1_D6331	V1-V9_ONT_EMU_EMUdb__Z1_D6331	Z	Z1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	46.8153999999988	Recall	0.8	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__Z1_D6331	V1-V9_ONT_EMU_EMUdb__Z1_D6331	Z	Z1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	468.153999999988	Recall	0.666666666666667	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__Z1_D6331	V1-V9_ONT_EMU_EMUdb__Z1_D6331	Z	Z1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	4681.53999999988	Recall	0.533333333333333	1%	Genus
V1.V9_ONT_EMU_EMUdb__Z2_D6331	V1-V9_ONT_EMU_EMUdb__Z2_D6331	Z	Z2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	47.3882000000009	Recall	0.733333333333333	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__Z2_D6331	V1-V9_ONT_EMU_EMUdb__Z2_D6331	Z	Z2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	473.882000000009	Recall	0.6	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__Z2_D6331	V1-V9_ONT_EMU_EMUdb__Z2_D6331	Z	Z2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	4738.82000000009	Recall	0.533333333333333	1%	Genus
V1.V9_ONT_EMU_EMUdb__Z3_D6331	V1-V9_ONT_EMU_EMUdb__Z3_D6331	Z	Z3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	43.6458999999989	Recall	0.733333333333333	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__Z3_D6331	V1-V9_ONT_EMU_EMUdb__Z3_D6331	Z	Z3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	436.458999999989	Recall	0.666666666666667	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__Z3_D6331	V1-V9_ONT_EMU_EMUdb__Z3_D6331	Z	Z3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	4364.58999999989	Recall	0.533333333333333	1%	Genus
V1.V9_ONT_EMU_EMUdb__I1_D6331	V1-V9_ONT_EMU_EMUdb__I1_D6331	I	I1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	136.802100000003	F1	0.740740740740741	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__I1_D6331	V1-V9_ONT_EMU_EMUdb__I1_D6331	I	I1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	1368.02100000003	F1	0.72	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__I1_D6331	V1-V9_ONT_EMU_EMUdb__I1_D6331	I	I1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	13680.2100000003	F1	0.5	1%	Genus
V1.V9_ONT_EMU_EMUdb__I2_D6331	V1-V9_ONT_EMU_EMUdb__I2_D6331	I	I2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	135.917199999997	F1	0.740740740740741	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__I2_D6331	V1-V9_ONT_EMU_EMUdb__I2_D6331	I	I2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	1359.17199999997	F1	0.72	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__I2_D6331	V1-V9_ONT_EMU_EMUdb__I2_D6331	I	I2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	13591.7199999997	F1	0.5	1%	Genus
V1.V9_ONT_EMU_EMUdb__I3_D6331	V1-V9_ONT_EMU_EMUdb__I3_D6331	I	I3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	141.799399999993	F1	0.692307692307692	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__I3_D6331	V1-V9_ONT_EMU_EMUdb__I3_D6331	I	I3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	1417.99399999993	F1	0.72	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__I3_D6331	V1-V9_ONT_EMU_EMUdb__I3_D6331	I	I3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	14179.9399999993	F1	0.5	1%	Genus
V1.V9_ONT_EMU_EMUdb__MN1_D6331	V1-V9_ONT_EMU_EMUdb__MN1_D6331	MN	MN1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	151.864700000011	F1	0.785714285714286	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__MN1_D6331	V1-V9_ONT_EMU_EMUdb__MN1_D6331	MN	MN1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	1518.64700000011	F1	0.72	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__MN1_D6331	V1-V9_ONT_EMU_EMUdb__MN1_D6331	MN	MN1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	15186.4700000011	F1	0.695652173913044	1%	Genus
V1.V9_ONT_EMU_EMUdb__MN2_D6331	V1-V9_ONT_EMU_EMUdb__MN2_D6331	MN	MN2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	152.837699999992	F1	0.785714285714286	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__MN2_D6331	V1-V9_ONT_EMU_EMUdb__MN2_D6331	MN	MN2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	1528.37699999992	F1	0.72	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__MN2_D6331	V1-V9_ONT_EMU_EMUdb__MN2_D6331	MN	MN2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	15283.7699999992	F1	0.636363636363636	1%	Genus
V1.V9_ONT_EMU_EMUdb__MN3_D6331	V1-V9_ONT_EMU_EMUdb__MN3_D6331	MN	MN3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	122.459800000005	F1	0.785714285714286	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__MN3_D6331	V1-V9_ONT_EMU_EMUdb__MN3_D6331	MN	MN3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	1224.59800000005	F1	0.769230769230769	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__MN3_D6331	V1-V9_ONT_EMU_EMUdb__MN3_D6331	MN	MN3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	12245.9800000005	F1	0.695652173913044	1%	Genus
V1.V9_ONT_EMU_EMUdb__Q1_D6331	V1-V9_ONT_EMU_EMUdb__Q1_D6331	Q	Q1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	0.2253	F1	0.75	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__Q1_D6331	V1-V9_ONT_EMU_EMUdb__Q1_D6331	Q	Q1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	2.253	F1	0.75	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__Q1_D6331	V1-V9_ONT_EMU_EMUdb__Q1_D6331	Q	Q1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	22.53	F1	0.695652173913044	1%	Genus
V1.V9_ONT_EMU_EMUdb__Q2_D6331	V1-V9_ONT_EMU_EMUdb__Q2_D6331	Q	Q2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	0.2443	F1	0.695652173913044	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__Q2_D6331	V1-V9_ONT_EMU_EMUdb__Q2_D6331	Q	Q2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	2.443	F1	0.695652173913044	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__Q2_D6331	V1-V9_ONT_EMU_EMUdb__Q2_D6331	Q	Q2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	24.43	F1	0.636363636363636	1%	Genus
V1.V9_ONT_EMU_EMUdb__Q3_D6331	V1-V9_ONT_EMU_EMUdb__Q3_D6331	Q	Q3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	0.246	F1	0.75	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__Q3_D6331	V1-V9_ONT_EMU_EMUdb__Q3_D6331	Q	Q3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	2.46	F1	0.75	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__Q3_D6331	V1-V9_ONT_EMU_EMUdb__Q3_D6331	Q	Q3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	24.6	F1	0.695652173913044	1%	Genus
V1.V9_ONT_EMU_EMUdb__Z1_D6331	V1-V9_ONT_EMU_EMUdb__Z1_D6331	Z	Z1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	46.8153999999988	F1	0.75	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__Z1_D6331	V1-V9_ONT_EMU_EMUdb__Z1_D6331	Z	Z1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	468.153999999988	F1	0.769230769230769	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__Z1_D6331	V1-V9_ONT_EMU_EMUdb__Z1_D6331	Z	Z1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	4681.53999999988	F1	0.695652173913044	1%	Genus
V1.V9_ONT_EMU_EMUdb__Z2_D6331	V1-V9_ONT_EMU_EMUdb__Z2_D6331	Z	Z2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	47.3882000000009	F1	0.785714285714286	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__Z2_D6331	V1-V9_ONT_EMU_EMUdb__Z2_D6331	Z	Z2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	473.882000000009	F1	0.72	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__Z2_D6331	V1-V9_ONT_EMU_EMUdb__Z2_D6331	Z	Z2	2	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	4738.82000000009	F1	0.695652173913044	1%	Genus
V1.V9_ONT_EMU_EMUdb__Z3_D6331	V1-V9_ONT_EMU_EMUdb__Z3_D6331	Z	Z3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	43.6458999999989	F1	0.758620689655172	0.01%	Genus
V1.V9_ONT_EMU_EMUdb__Z3_D6331	V1-V9_ONT_EMU_EMUdb__Z3_D6331	Z	Z3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.001	436.458999999989	F1	0.769230769230769	0.1%	Genus
V1.V9_ONT_EMU_EMUdb__Z3_D6331	V1-V9_ONT_EMU_EMUdb__Z3_D6331	Z	Z3	3	NA	V1-V9	ONT	EMU	EMUdb		D6331	0.01	4364.58999999989	F1	0.695652173913044	1%	Genus
V1.V9_ONT_EMU_EMUdb__I1_D6331	V1-V9_ONT_EMU_EMUdb__I1_D6331	I	I1	1	NA	V1-V9	ONT	EMU	EMUdb		D6331	1e-04	136.802100000003	F0.5	0.793650793650794	0.01%	Genus
