tax.identity	sample	count	superkingdom	phylum	class	order	family	genus	species
Acinetobacter proteolyticus	sample_37	4	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter proteolyticus
Acinetobacter qingfengensis	sample_37	3	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter qingfengensis
Acinetobacter radioresistens	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter radioresistens
Acinetobacter seifertii	sample_37	4	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter seifertii
Acinetobacter sichuanensis	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sichuanensis
Acinetobacter sp.	sample_37	4	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp.
Acinetobacter sp. 1245249	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. 1245249
Acinetobacter sp. 1245593	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. 1245593
Acinetobacter sp. 1424608	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. 1424608
Acinetobacter sp. 1564232	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. 1564232
Acinetobacter sp. 25977_2	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. 25977_2
Acinetobacter sp. 25977_7	sample_37	5	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. 25977_7
Acinetobacter sp. 25977_8	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. 25977_8
Acinetobacter sp. 263903-2	sample_37	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. 263903-2
Acinetobacter sp. 742879	sample_37	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. 742879
Acinetobacter sp. 883425	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. 883425
Acinetobacter sp. ACNIH2	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ACNIH2
Acinetobacter sp. AG1	sample_37	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. AG1
Acinetobacter sp. AM	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. AM
Acinetobacter sp. ANC 3789	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 3789
Acinetobacter sp. ANC 3813	sample_37	3	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 3813
Acinetobacter sp. ANC 3832	sample_37	3	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 3832
Acinetobacter sp. ANC 3862	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 3862
Acinetobacter sp. ANC 3903	sample_37	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 3903
Acinetobacter sp. ANC 3929	sample_37	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 3929
Acinetobacter sp. ANC 4169	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 4169
Acinetobacter sp. ANC 4204	sample_37	3	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 4204
Acinetobacter sp. ANC 4218	sample_37	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 4218
Acinetobacter sp. ANC 4470	sample_37	10	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 4470
Acinetobacter sp. ANC 4558	sample_37	24	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 4558
Acinetobacter sp. ANC 4648	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 4648
Acinetobacter sp. ANC 4654	sample_37	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 4654
Acinetobacter sp. ANC 4999	sample_37	4	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 4999
Acinetobacter sp. ANC 5054	sample_37	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 5054
Acinetobacter sp. ANC 5318	sample_37	21	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 5318
Acinetobacter sp. AR_0276	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. AR_0276
Acinetobacter sp. CIP 102143	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. CIP 102143
Acinetobacter sp. CIP 102637	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. CIP 102637
Acinetobacter sp. CIP 110321	sample_37	13	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. CIP 110321
Acinetobacter sp. CIP 51.11	sample_37	5	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. CIP 51.11
Acinetobacter sp. CIP 56.2	sample_37	10	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. CIP 56.2
Acinetobacter sp. CIP 64.2	sample_37	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. CIP 64.2
Acinetobacter sp. DSM 11652	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. DSM 11652
Acinetobacter sp. ETR1	sample_37	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ETR1
Acinetobacter sp. GWC1_38_13	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. GWC1_38_13
Acinetobacter sp. HR7	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. HR7
Acinetobacter sp. JW	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. JW
Acinetobacter sp. LCT-H3	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. LCT-H3
Acinetobacter sp. Leaf130	sample_37	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. Leaf130
Acinetobacter sp. NCu2D-2	sample_37	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. NCu2D-2
Acinetobacter sp. NIPH 1867	sample_37	6	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. NIPH 1867
Acinetobacter sp. NIPH 2100	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. NIPH 2100
Acinetobacter sp. NIPH 2168	sample_37	10	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. NIPH 2168
Acinetobacter sp. NIPH 236	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. NIPH 236
Acinetobacter sp. NIPH 284	sample_37	9	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. NIPH 284
Acinetobacter sp. NIPH 3623	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. NIPH 3623
Acinetobacter sp. NIPH 542	sample_37	3	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. NIPH 542
Acinetobacter sp. NIPH 758	sample_37	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. NIPH 758
Acinetobacter sp. NIPH 899	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. NIPH 899
Acinetobacter sp. RIT592	sample_37	34	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. RIT592
Acinetobacter sp. Root1280	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. Root1280
Acinetobacter sp. S131434	sample_37	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. S131434
Acinetobacter sp. SFA	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. SFA
Acinetobacter sp. SFB	sample_37	14	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. SFB
Acinetobacter sp. SFD	sample_37	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. SFD
Acinetobacter sp. SWAC57	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. SWAC57
Acinetobacter sp. TGL-Y2	sample_37	3	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. TGL-Y2
Acinetobacter sp. VT 511	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. VT 511
Acinetobacter sp. Ver3	sample_37	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. Ver3
Acinetobacter sp. WCHA45	sample_37	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. WCHA45
Acinetobacter sp. WCHAc010034	sample_37	3	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. WCHAc010034
Acinetobacter sp. WCHAc010052	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. WCHAc010052
Acinetobacter stercoris	sample_37	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter stercoris
Acinetobacter tandoii	sample_37	28	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter tandoii
Acinetobacter terrae	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter terrae
Acinetobacter tjernbergiae	sample_37	4	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter tjernbergiae
Acinetobacter towneri	sample_37	3	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter towneri
Acinetobacter variabilis	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter variabilis
Acinetobacter wuhouensis	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter wuhouensis
Actibacterium atlanticum	sample_37	2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Actibacterium	Actibacterium atlanticum
Actibacterium lipolyticum	sample_37	5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Actibacterium	Actibacterium lipolyticum
Actibacterium mucosum	sample_37	4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Actibacterium	Actibacterium mucosum
Actibacterium sp. EMB200-NS6	sample_37	2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Actibacterium	Actibacterium sp. EMB200-NS6
Actinoalloteichus fjordicus	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Actinoalloteichus	Actinoalloteichus fjordicus
Actinoalloteichus hoggarensis	sample_37	3	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Actinoalloteichus	Actinoalloteichus hoggarensis
Actinoalloteichus hymeniacidonis	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Actinoalloteichus	Actinoalloteichus hymeniacidonis
Actinobacillus equuli	sample_37	3	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	Actinobacillus equuli
Actinobacillus lignieresii	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	Actinobacillus lignieresii
Actinobacillus minor	sample_37	9	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	Actinobacillus minor
Actinobacillus pleuropneumoniae	sample_37	16	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	Actinobacillus pleuropneumoniae
Actinobacillus seminis	sample_37	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	Actinobacillus seminis
Actinobacillus suis	sample_37	4	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	Actinobacillus suis
Actinobacillus ureae	sample_37	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	Actinobacillus ureae
Actinobacteria bacterium	sample_37	5	Bacteria	Actinobacteria	NA	NA	NA	NA	Actinobacteria bacterium
Actinobacteria bacterium 69-20	sample_37	2	Bacteria	Actinobacteria	Actinomycetia	NA	NA	NA	Actinobacteria bacterium 69-20
Actinobacteria bacterium HGW-Actinobacteria-11	sample_37	1	Bacteria	Actinobacteria	NA	NA	NA	NA	Actinobacteria bacterium HGW-Actinobacteria-11
Actinobacteria bacterium HGW-Actinobacteria-2	sample_37	5	Bacteria	Actinobacteria	NA	NA	NA	NA	Actinobacteria bacterium HGW-Actinobacteria-2
Actinobacteria bacterium HGW-Actinobacteria-4	sample_37	4	Bacteria	Actinobacteria	NA	NA	NA	NA	Actinobacteria bacterium HGW-Actinobacteria-4
Actinobacteria bacterium HGW-Actinobacteria-5	sample_37	2	Bacteria	Actinobacteria	NA	NA	NA	NA	Actinobacteria bacterium HGW-Actinobacteria-5
Actinobacteria bacterium OK074	sample_37	3	Bacteria	Actinobacteria	Actinomycetia	NA	NA	NA	Actinobacteria bacterium OK074
Actinobacteria bacterium OV320	sample_37	3	Bacteria	Actinobacteria	Actinomycetia	NA	NA	NA	Actinobacteria bacterium OV320
Actinobacteria bacterium OV450	sample_37	3	Bacteria	Actinobacteria	Actinomycetia	NA	NA	NA	Actinobacteria bacterium OV450
Actinobaculum massiliense	sample_37	2	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinobaculum	Actinobaculum massiliense
Actinobaculum sp. oral taxon 183	sample_37	5	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinobaculum	Actinobaculum sp. oral taxon 183
Actinobaculum suis	sample_37	22	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinobaculum	Actinobaculum suis
Actinokineospora auranticolor	sample_37	4	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Actinokineospora	Actinokineospora auranticolor
Actinokineospora bangkokensis	sample_37	8	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Actinokineospora	Actinokineospora bangkokensis
Actinokineospora iranica	sample_37	6	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Actinokineospora	Actinokineospora iranica
Actinokineospora spheciospongiae	sample_37	7	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Actinokineospora	Actinokineospora spheciospongiae
Actinokineospora terrae	sample_37	3	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Actinokineospora	Actinokineospora terrae
Actinomadura craniellae	sample_37	3	Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura craniellae
Actinomadura logoneensis	sample_37	2	Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura logoneensis
Actinomadura madurae	sample_37	5	Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura madurae
Actinomadura mexicana	sample_37	10	Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura mexicana
Actinomadura rubteroloni	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura rubteroloni
Actinomadura sp. LHW52907	sample_37	2	Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura sp. LHW52907
Actinomadura viridilutea	sample_37	8	Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura viridilutea
Actinomyces bovis	sample_37	7	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces bovis
Actinomyces denticolens	sample_37	14	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces denticolens
Actinomyces glycerinitolerans	sample_37	4	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces glycerinitolerans
Actinomyces graevenitzii	sample_37	5	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces graevenitzii
Actinomyces johnsonii	sample_37	6	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces johnsonii
Actinomyces massiliensis	sample_37	9	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces massiliensis
Actinomyces naeslundii	sample_37	10	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces naeslundii
Actinomyces oris	sample_37	6	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces oris
Actinomyces ruminicola	sample_37	16	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces ruminicola
Actinomyces sp. Chiba101	sample_37	5	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. Chiba101
Actinomyces sp. HMSC035G02	sample_37	7	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. HMSC035G02
Actinomyces sp. HMSC062G12	sample_37	2	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. HMSC062G12
Actinomyces sp. HMSC065F11	sample_37	5	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. HMSC065F11
Actinomyces sp. HMSC065F12	sample_37	5	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. HMSC065F12
Actinomyces sp. HMSC06A08	sample_37	2	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. HMSC06A08
Actinomyces sp. HMSC075B09	sample_37	2	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. HMSC075B09
Actinomyces sp. HMSC075C01	sample_37	3	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. HMSC075C01
Actinomyces sp. HMSC08A01	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. HMSC08A01
Actinomyces sp. HPA0247	sample_37	4	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. HPA0247
Actinomyces sp. ICM39	sample_37	3	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. ICM39
Actinomyces sp. ICM47	sample_37	3	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. ICM47
Actinomyces sp. ICM54	sample_37	3	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. ICM54
Actinomyces sp. ICM58	sample_37	6	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. ICM58
