dummy	genus	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_40	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_50	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_60	sample_1	sample_10	sample_15	sample_17	sample_20	sample_25	sample_30	sample_35	sample_37	sample_40	sample_5	sample_50	sample_55	sample_57	sample_60
TRUE	Allopseudospirillum	1	1	0	0	1	1	0	1	1	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Allorhizobium	21	12	26	4	87	23	21	61	7	6	39	3	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Alloscardovia	3	23	4	16	2	12	2	4	2	13	3	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Allosediminivita	8	6	6	5	29	7	10	9	4	2	6	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Allosphingosinicella	4	2	10	0	0	7	5	3	1	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Alsobacter	11	2	6	0	35	7	5	19	3	4	9	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Altererythrobacter	41	10	15	13	12	20	27	30	1	32	32	1	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Alteribacillus	9	36	5	13	29	34	22	12	4	7	13	8	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Alteribacter	4	7	0	3	17	4	6	14	2	1	3	5	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Alteripontixanthobacter	4	3	1	0	1	3	1	4	1	1	14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Alteriqipengyuania	10	2	5	0	2	4	13	2	1	1	12	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Alteromonas	79	26	17	71	38	87	89	20	15	20	930	19	23	0	0	0	0	0	0	0	26	36	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Altibacter	1	10	1	1	1	5	2	3	3	5	1	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Alysiella	7	2	12	2	2	11	14	10	0	1	5	6	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Amantichitinum	9	4	5	1	4	2	41	17	1	1	4	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Amedibacillus	129	151	28	147	128	158	69	83	96	121	1987	2670	79	8	8	8	3	8	6	8	16	359	61	478	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Amedibacterium	598	576	145	3339	356	590	607	388	292	166	1847	2501	188	162	10	37	86	26	14	9	20	304	1	422	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aminobacter	27	12	33	6	37	20	19	33	8	11	65	6	16	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aminobacterium	4	1	0	5	2	2	3	7	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aminomonas	12	6	4	4	23	9	15	14	9	0	8	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Ammonifex	7	0	1	1	7	2	19	1	3	2	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Amnibacterium	6	1	2	7	1	1	24	13	4	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Amphibacillus	23	36	3	15	44	24	15	16	7	6	3	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Amphiplicatus	17	6	15	1	33	17	3	12	2	1	36	2	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Amphritea	3	1	1	2	2	2	27	1	2	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Amycolatopsis	143	85	66	31	597	94	223	225	53	37	60	13	69	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Amylibacter	29	1	12	2	2	19	14	5	1	0	40	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Amylolactobacillus	55	41	21	49	13343	445	132	231	68	1092	11	11	1517	2	1320	46	9	15	2	54	14	1	0	5	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Anabaena	30	46	14	20	84	53	10	18	18	1	10	12	21	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Anaerobacillus	27	10	7	22	12	11	11	9	3	6	8	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Anaerobium	300	368	53	378	212	272	534	190	4406	72	346	16969	163	0	0	5	26	0	464	0	1	6	0	1709	2	0	0	0	0	0	0	2	0	0	0	0	0	12	0	0
TRUE	Anaerobranca	1622	1861	7	2134	14	24	19	2444	1040	0	3	528	5	112	0	2	0	124	55	0	82	0	0	23	0	4	0	0	3	0	4	2	0	4	3	0	0	2	0	0
TRUE	Anaerobutyricum	663	2736	335	612	685	1606	295	240	1795	709	256	346	1222	11	43	110	7	6	42	31	24	3	1	2	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Anaerococcus	145	234	156	251	188	250	223	136	200	245	249	292	176	6	1	0	1	0	0	7	2	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Anaerocolumna	356	509	37	1230	190	1869	215	93174	4515	202	171	1745	32	23	0	52	4	9298	468	19	8	3	0	41	0	2	0	3	0	0	40	2	0	0	0	0	0	4	0	0
TRUE	Anaerofustis	171	267	21	397	21753	8738	89	100	289	110	228	1310	56	60	2172	859	2	6	48	9	294	4	117	106	4	0	15	7	0	0	0	0	0	0	3	0	0	2	0	0
TRUE	Anaeroglobus	9	10	3	9	13	12	15	6	6	0	5	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Anaerolinea	3	5	0	1	1	1	2	6	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Anaeromassilibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	4	0	11	0	0	0	1
TRUE	Anaeromicrobium	62	88	62	189	17	189	85	84	31	7	51	39	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Anaeromicropila	103	268	43071	116	5064	31604	44	136544	130713	41	41166	74	9	0	522	3201	0	13601	13055	0	562	4126	0	1	0	0	2	15	0	0	65	67	0	0	3	29	0	0	60	0
TRUE	Anaeromyxobacter	37	28	27	6	330	34	59	92	17	9	5	5	20	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Anaerosphaera	18	35	2	25	13	70	50	37	35	5	18	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Anaerosporobacter	10569	163	44	125	136	39313	148060	17558	73	31	22123	9756	5041	2	3	3915	14785	1760	1	1	11	2187	0	957	512	0	0	15	12	55	7	0	0	0	0	12	0	6	0	2
TRUE	Anaerosporomusa	8	4	2	5	2	3	12	4	0	1	5	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Anaerostipes	583	6239	75758	388	11682	18309	298	10909	361	63147	879	8338	167886	2	1152	1850	9	1102	12	6280	21863	47	0	825	16939	2	6	13	8	0	7	1	33	8	151	0	0	9	104	106
TRUE	Anaerotignum	4516	5478	840	1795	24606	9312	1388	2416	886	169082	5647	5920	17933	93	2554	899	86	191	61	17425	1175	564	332872	591	1883	0	12	4	4	0	0	0	83	4	6	1	2009	2	0	10
TRUE	Anaerotruncus	9121	1255	338	1814	439	1248	9823	1400	4014	788	11242	15503	547	91	21	72	194	67	380	71	492	1456	180	2035	37	0	0	0	9	0	0	2	0	0	3	0	0	0	0	0
TRUE	Anaerovibrio	179	10313	38	373	117	144	274	63	48	27	1336	51	23	1	0	1	0	0	1	0	0	155	0	1	1	0	0	0	0	0	0	0	0	18	0	1	0	0	0	0
TRUE	Anaerovirgula	14	419	566	1697	15	1124	249	79	44	6	684	388	10	99	0	52	10	3	2	0	72	24	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Anaerovorax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	11	54	18	0	15	8	1	0	2	0	0
TRUE	Ancrocorticia	120	2	1	3	6	11	10	10	3	4	1	0	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Ancylobacter	23	18	48	1	65	36	73	56	11	14	44	3	16	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Anditalea	10	2	2	1	2	6	2	6	1	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Andreesenia	12	36	12	59	11	72	22	8	10	1	81	94	6	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Andreprevotia	3	1	0	0	2	0	27	0	2	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aneurinibacillus	76	55	16	64	55	45	100	62	22	14	78	104	17	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Angelakisella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	0	0	8	1	0	8	0	0
TRUE	Angustibacter	0	1	2	1	10	3	12	4	3	2	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Anoxybacillus	47	55	28	55	96	92	51	95	58	10	42	23	23	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Antarctobacter	4	2	7	1	0	8	5	8	3	0	13	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Antricoccus	2	5	2	0	12	0	0	5	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aphanizomenon	1	3	2	5	5	5	1	16	5	2	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aphanocapsa	1	3	11	0	3	2	4	2	2	4	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aphanothece	6	10	1	2	19	6	9	7	2	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Apibacter	7	3	5	1	14	12	5	8	6	4	1	1	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Apilactobacillus	34	41	47	48	1134	424	60	170	44	49	7	7	81	1	14	6	6	2	0	10	0	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aquabacterium	0	3	3	1	7	3	2	4	4	0	5	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aquamicrobium	38	13	15	12	12	23	8	21	9	11	41	3	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aquaspirillum	6	4	1	1	4	7	36	5	2	0	27	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aquibium	13	6	13	0	18	9	4	13	2	0	12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aquifex	9	0	0	11	6	1	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aquiflexum	28	5	5	6	1	4	10	1	0	1	3	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aquiluna	12	2	0	13	0	1	15	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aquimarina	18	46	23	30	41	42	18	38	19	16	28	16	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aquimixticola	2	2	0	0	1	1	2	11	5	3	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aquimonas	10	6	3	1	47	10	8	8	4	1	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aquirhabdus	7	8	5	0	1	15	2	3	2	0	6	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aquirufa	10	6	1	3	1	4	2	1	4	12	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aquisalimonas	4	5	7	0	29	4	3	9	7	1	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aquitalea	52	8	8	30	15	5	95	19	5	3	22	4	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Arachidicoccus	3	4	25	2	5	8	6	18	6	16	4	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Arachnia	1	6	2	0	24	3	4	11	2	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Arcanobacterium	1	1	0	0	3	1	5	13	1	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Archaeoglobus	9	14	1	0	2	47	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Archangium	17	20	11	33	82	19	48	43	9	7	9	4	9	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Arcicella	16	18	10	2	10	11	2	9	7	4	3	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Arcobacter	56	36	71	88	133	137	63	85	83	6	89	149	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Arcticibacter	11	4	3	1	2	1	2	5	4	0	1	3	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Arcticibacterium	5	27	9	12	16	9	2	7	0	7	7	12	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Ardenticatena	2	3	1	0	0	1	1	1	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Arenibacter	71	25	23	42	8	14	72	15	13	36	9	9	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Arenimonas	13	10	13	1	79	14	31	41	6	5	8	1	9	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aromatoleum	31	7	11	10	21	7	41	22	4	1	7	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Arsenicibacter	11	2	10	6	2	8	4	4	4	5	20	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Arsenicicoccus	4	3	5	1	60	7	7	9	4	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Arsukibacterium	11	4	10	4	0	8	6	10	3	3	26	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Arthrobacter	367	147	100	190	693	147	528	298	87	47	95	36	79	0	6	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Asaccharospora	19	75	41	87	16	85	44	65	17	2	117	168	102	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Asaia	3	5	3	1	3	6	0	2	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Asanoa	22	7	13	9	57	10	30	17	2	4	3	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Ascidiaceihabitans	24	6	1	1	0	8	2	2	1	0	20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Asinibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	11	0	0	248	0	0	5	13	0	30	0
TRUE	Aspergillus	471	432	426	565	500	584	466	490	455	100	314	261	582	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Asticcacaulis	88	25	43	9	115	94	55	74	15	14	132	0	25	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Atlantibacter	5	1	3	0	2	1	2	1	4	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Atopostipes	21	11	9	65	36	33	28	12	10	75	2	2	7	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aulosira	1	1	0	1	15	2	1	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aurantiacibacter	35	4	17	0	21	21	17	14	4	4	44	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aurantibacter	6	4	4	5	2	1	0	2	4	0	0	2	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aurantimicrobium	27	13	3	2	7	2	4	18	2	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aurantimonas	15	7	26	1	9	6	13	14	1	1	19	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Auraticoccus	6	7	2	2	17	5	1	6	1	1	8	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aureimonas	47	12	50	4	58	38	15	50	12	5	55	2	32	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Aureitalea	11	2	3	0	1	3	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Austwickia	2	2	2	0	18	0	5	7	4	1	36	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Avibacterium	3	12	8	23	6	11	9	6	1	4	4	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Avrilella	6	3	10	0	1	1	5	10	2	39	2	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Azoarcus	11	12	18	5	12	5	35	23	16	11	38	3	40	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Azonexus	8	3	1	0	4	5	10	2	1	1	9	2	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Azorhizobium	9	5	12	3	37	5	10	13	3	5	8	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Azospira	14	8	11	5	94	11	17	27	3	3	12	2	17	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Azospirillum	167	78	410	47	592	114	275	453	84	33	243	28	193	0	4	1	0	11	1	0	0	4	0	0	2	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0
TRUE	Azotobacter	18	12	8	4	43	11	37	14	8	4	7	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Bacillus	1151	1586	590	1647	2412	1954	1367	1317	861	1110	1624	1978	565	4	15	7	2	6	2	62	6	7	3	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Bacterioplanes	2	1	2	0	0	4	2	3	3	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Bacteroides	26134	122331	935660	76246	98693	2013864	40892	2862940	1186238	36218	433711	42150	1248350	2098	9839	197460	3109	277815	117071	2367	141586	42141	493531	3764	120275	0	33	962	3	8	1194	528	17	92	716	257	2161	41	671	509
TRUE	Balneola	17	19	1	17	15	7	18	19	5	13	15	33	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Bariatricus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0
TRUE	Barnesiella	310	267	450	974	60	7936	165	3182	1037	105	432	118	9712	26	3	429	11	212	71	14	1327	18	564	5	933	0	0	0	0	0	0	0	0	0	9	0	0	0	0	6
TRUE	Bartonella	123	36	33	90	30	71	82	20	43	2	54	11	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Basfia	1	0	1	2	1	2	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
