tax.identity	sample	count	superkingdom	phylum	class	order	family	genus	species
Acinetobacter kyonggiensis	sample_57	35	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter kyonggiensis
Acinetobacter lactucae	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter lactucae
Acinetobacter larvae	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter larvae
Acinetobacter lwoffii	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter lwoffii
Acinetobacter marinus	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter marinus
Acinetobacter nectaris	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter nectaris
Acinetobacter oleivorans	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter oleivorans
Acinetobacter pittii	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter pittii
Acinetobacter populi	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter populi
Acinetobacter proteolyticus	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter proteolyticus
Acinetobacter qingfengensis	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter qingfengensis
Acinetobacter radioresistens	sample_57	5	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter radioresistens
Acinetobacter seifertii	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter seifertii
Acinetobacter sichuanensis	sample_57	9	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sichuanensis
Acinetobacter soli	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter soli
Acinetobacter sp.	sample_57	6	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp.
Acinetobacter sp. 1000160	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. 1000160
Acinetobacter sp. 25977_3	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. 25977_3
Acinetobacter sp. 25977_8	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. 25977_8
Acinetobacter sp. 742879	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. 742879
Acinetobacter sp. 826659	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. 826659
Acinetobacter sp. ACNIH3	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ACNIH3
Acinetobacter sp. ACNIH4	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ACNIH4
Acinetobacter sp. AG1	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. AG1
Acinetobacter sp. ANC 3862	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 3862
Acinetobacter sp. ANC 3903	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 3903
Acinetobacter sp. ANC 3929	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 3929
Acinetobacter sp. ANC 4105	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 4105
Acinetobacter sp. ANC 4169	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 4169
Acinetobacter sp. ANC 4218	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 4218
Acinetobacter sp. ANC 4470	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 4470
Acinetobacter sp. ANC 4558	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 4558
Acinetobacter sp. ANC 4973	sample_57	35	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 4973
Acinetobacter sp. ANC 4999	sample_57	5	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 4999
Acinetobacter sp. ANC 5054	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ANC 5054
Acinetobacter sp. AR_0276	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. AR_0276
Acinetobacter sp. ATCC 27244	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ATCC 27244
Acinetobacter sp. CIP 110321	sample_57	11	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. CIP 110321
Acinetobacter sp. CIP 53.82	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. CIP 53.82
Acinetobacter sp. CIP 64.2	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. CIP 64.2
Acinetobacter sp. CIP 64.7	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. CIP 64.7
Acinetobacter sp. CIP A162	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. CIP A162
Acinetobacter sp. CIP-A165	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. CIP-A165
Acinetobacter sp. COS3	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. COS3
Acinetobacter sp. DSM 11652	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. DSM 11652
Acinetobacter sp. ETR1	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ETR1
Acinetobacter sp. FDAARGOS_131	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. FDAARGOS_131
Acinetobacter sp. LCT-H3	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. LCT-H3
Acinetobacter sp. Leaf130	sample_57	6	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. Leaf130
Acinetobacter sp. NBRC 100985	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. NBRC 100985
Acinetobacter sp. NCu2D-2	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. NCu2D-2
Acinetobacter sp. NIPH 1847	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. NIPH 1847
Acinetobacter sp. NIPH 2100	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. NIPH 2100
Acinetobacter sp. NIPH 2168	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. NIPH 2168
Acinetobacter sp. NIPH 236	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. NIPH 236
Acinetobacter sp. NIPH 284	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. NIPH 284
Acinetobacter sp. NIPH 298	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. NIPH 298
Acinetobacter sp. NIPH 3623	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. NIPH 3623
Acinetobacter sp. NIPH 542	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. NIPH 542
Acinetobacter sp. NIPH 899	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. NIPH 899
Acinetobacter sp. NRRL B-65365	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. NRRL B-65365
Acinetobacter sp. RIT592	sample_57	16	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. RIT592
Acinetobacter sp. Root1280	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. Root1280
Acinetobacter sp. SFA	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. SFA
Acinetobacter sp. SFB	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. SFB
Acinetobacter sp. SM1B	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. SM1B
Acinetobacter sp. SWAC5	sample_57	7	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. SWAC5
Acinetobacter sp. TGL-Y2	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. TGL-Y2
Acinetobacter sp. VT 511	sample_57	7	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. VT 511
Acinetobacter sp. Ver3	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. Ver3
Acinetobacter sp. WCHAc010034	sample_57	8	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. WCHAc010034
Acinetobacter sp. WCHAc010052	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. WCHAc010052
Acinetobacter sp. yr461	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. yr461
Acinetobacter stercoris	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter stercoris
Acinetobacter tandoii	sample_57	8	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter tandoii
Acinetobacter terrae	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter terrae
Acinetobacter tjernbergiae	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter tjernbergiae
Acinetobacter variabilis	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter variabilis
Acinetobacter venetianus	sample_57	14	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter venetianus
Actibacterium atlanticum	sample_57	10	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Actibacterium	Actibacterium atlanticum
Actibacterium lipolyticum	sample_57	6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Actibacterium	Actibacterium lipolyticum
Actibacterium mucosum	sample_57	5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Actibacterium	Actibacterium mucosum
Actibacterium sp.	sample_57	12	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Actibacterium	Actibacterium sp.
Actibacterium sp. EMB200-NS6	sample_57	4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Actibacterium	Actibacterium sp. EMB200-NS6
Actinoalloteichus fjordicus	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Actinoalloteichus	Actinoalloteichus fjordicus
Actinoalloteichus hoggarensis	sample_57	4	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Actinoalloteichus	Actinoalloteichus hoggarensis
Actinoalloteichus hymeniacidonis	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Actinoalloteichus	Actinoalloteichus hymeniacidonis
Actinobacillus lignieresii	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	Actinobacillus lignieresii
Actinobacillus minor	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	Actinobacillus minor
Actinobacillus pleuropneumoniae	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	Actinobacillus pleuropneumoniae
Actinobacillus porcitonsillarum	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	Actinobacillus porcitonsillarum
Actinobacillus seminis	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	Actinobacillus seminis
Actinobacillus succinogenes	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	Actinobacillus succinogenes
Actinobacillus suis	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	Actinobacillus suis
Actinobacillus ureae	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	Actinobacillus ureae
Actinobacteria bacterium	sample_57	2	Bacteria	Actinobacteria	NA	NA	NA	NA	Actinobacteria bacterium
Actinobacteria bacterium 69-20	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	NA	NA	NA	Actinobacteria bacterium 69-20
Actinobacteria bacterium HGW-Actinobacteria-11	sample_57	3	Bacteria	Actinobacteria	NA	NA	NA	NA	Actinobacteria bacterium HGW-Actinobacteria-11
Actinobacteria bacterium HGW-Actinobacteria-2	sample_57	2	Bacteria	Actinobacteria	NA	NA	NA	NA	Actinobacteria bacterium HGW-Actinobacteria-2
Actinobacteria bacterium HGW-Actinobacteria-5	sample_57	1	Bacteria	Actinobacteria	NA	NA	NA	NA	Actinobacteria bacterium HGW-Actinobacteria-5
Actinobacteria bacterium OK074	sample_57	30	Bacteria	Actinobacteria	Actinomycetia	NA	NA	NA	Actinobacteria bacterium OK074
Actinobacteria bacterium OV320	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	NA	NA	NA	Actinobacteria bacterium OV320
Actinobaculum massiliense	sample_57	3	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinobaculum	Actinobaculum massiliense
Actinobaculum sp. oral taxon 183	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinobaculum	Actinobaculum sp. oral taxon 183
Actinokineospora auranticolor	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Actinokineospora	Actinokineospora auranticolor
Actinokineospora bangkokensis	sample_57	5	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Actinokineospora	Actinokineospora bangkokensis
Actinokineospora iranica	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Actinokineospora	Actinokineospora iranica
Actinokineospora spheciospongiae	sample_57	7	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Actinokineospora	Actinokineospora spheciospongiae
Actinokineospora terrae	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Actinokineospora	Actinokineospora terrae
Actinomadura craniellae	sample_57	6	Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura craniellae
Actinomadura logoneensis	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura logoneensis
Actinomadura madurae	sample_57	6	Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura madurae
Actinomadura mexicana	sample_57	3	Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura mexicana
Actinomadura rubteroloni	sample_57	5	Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura rubteroloni
Actinomadura sp. LHW52907	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura sp. LHW52907
Actinomadura viridilutea	sample_57	4	Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura viridilutea
Actinomyces bovis	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces bovis
Actinomyces denticolens	sample_57	5	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces denticolens
Actinomyces glycerinitolerans	sample_57	5	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces glycerinitolerans
Actinomyces graevenitzii	sample_57	5	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces graevenitzii
Actinomyces massiliensis	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces massiliensis
Actinomyces naeslundii	sample_57	9	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces naeslundii
Actinomyces oris	sample_57	4	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces oris
Actinomyces ruminicola	sample_57	12	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces ruminicola
Actinomyces sp. Chiba101	sample_57	3	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. Chiba101
Actinomyces sp. HMSC035G02	sample_57	4	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. HMSC035G02
Actinomyces sp. HMSC065F11	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. HMSC065F11
Actinomyces sp. HMSC065F12	sample_57	5	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. HMSC065F12
Actinomyces sp. HMSC075B09	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. HMSC075B09
Actinomyces sp. HMSC08A09	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. HMSC08A09
Actinomyces sp. HPA0247	sample_57	4	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. HPA0247
Actinomyces sp. ICM47	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. ICM47
Actinomyces sp. ICM54	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. ICM54
Actinomyces sp. ICM58	sample_57	4	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. ICM58
Actinomyces sp. Z3	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. Z3
Actinomyces sp. Z5	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. Z5
Actinomyces sp. oral taxon 170	sample_57	5	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. oral taxon 170
Actinomyces sp. oral taxon 171	sample_57	3	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. oral taxon 171
Actinomyces sp. oral taxon 172	sample_57	10	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. oral taxon 172
