dummy	family	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_40	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_50	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_60	sample_1	sample_10	sample_15	sample_17	sample_20	sample_25	sample_30	sample_35	sample_37	sample_40	sample_5	sample_50	sample_55	sample_57	sample_60
TRUE	Sterolibacteriaceae	18	2	11	9	22	11	27	14	8	1	15	2	17	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Streptococcaceae	3159	9457	2734	4605	6475	5036	3726	2298	1344	51239	2035	4457	11072	99	112	412	97	226	57	4825	530	223	329	358	1068	0	0	0	0	0	0	0	33	15	3	0	3	5	3	10
TRUE	Streptomycetaceae	1581	761	681	724	5740	944	2258	2004	562	324	640	402	566	0	16	1	2	3	2	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Streptosporangiaceae	124	89	71	57	717	106	188	217	68	74	46	13	44	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Succinivibrionaceae	2	5	0	6	13	6	2	6	7	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sulfolobaceae	13	4	2	8	1	3	24	1	4	0	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sulfuricellaceae	7	2	8	2	2	4	27	3	2	0	30	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sulfurimonadaceae	121	53	12	189	67	55	115	46	44	4	29	16	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sulfurospirillaceae	12	35	8	24	20	28	16	14	6	3	19	13	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sulfurovaceae	24	45	14	19	50	76	32	35	20	6	100	104	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sutterellaceae	5	7	15	4	8	14265	5	8	2	4	925	2	94	0	0	1933	0	0	0	0	0	133	0	0	1	0	0	15	0	0	0	0	0	0	17	6	1	0	3	23
TRUE	Symbiobacteriaceae	25	21	12	6	142	20	38	46	9	13	7	3	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Synechococcaceae	73	41	28	45	136	58	169	52	41	5	25	7	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Synergistaceae	148	65	20	101	122	42	286	178	46	55	67	17	42	0	1	0	0	1	2	0	1	0	16	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Syntrophaceae	14	20	4	10	7	8	27	25	5	7	13	6	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Syntrophobacteraceae	6	10	4	2	40	6	19	19	8	5	4	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Syntrophomonadaceae	80	44	36	77	17	35	130	94	172	38	30	17	34	0	0	0	0	2	7	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Syntrophotaleaceae	62	13	8	45	15	13	62	35	12	8	13	3	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Tannerellaceae	1455314	35723	138581	2335312	4944	498613	1367602	192219	74906	68089	60428	22235	360326	232893	477	50462	136241	16680	6030	6812	10093	5901	92473	2261	35275	801	2	143	869	419	61	18	17	33	35	23	378	17	101	192
TRUE	Tepidamorphaceae	9	3	16	0	54	12	5	31	4	1	8	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Tepidanaerobacteraceae	23	46	3	19	26	26	26	23	66	12	18	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Tepidibacteraceae	25	106	65	117	28	199	255	131	93	24	51	49	11	3	0	2	4	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Tepidiformaceae	6	0	2	1	23	5	26	5	2	1	2	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Tepidimicrobiaceae	41	65	20	83	32	94	194	90	107	25	20	63	4	0	0	1	3	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Terrimicrobiaceae	3	1	4	0	11	1	13	6	0	2	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thalassobaculaceae	6	7	554	4	17	5	13	394	75	1	266	0	207	0	0	0	0	7	3	0	0	5	0	0	6	0	0	0	0	0	9	2	0	0	0	8	0	0	14	6
TRUE	Thalassospiraceae	101	49	166	59	32	120	38	120	64	13	287	9	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thermaceae	90	51	26	42	288	52	134	126	37	23	21	22	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thermincolaceae	10	19	3	19	7	19	24	19	19	1	22	19	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thermoactinomycetaceae	88	61	13	77	76	53	186	91	44	9	38	15	16	1	4	0	1	1	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thermoanaerobacteraceae	167	211	69	192	150	257	388	195	577	97	96	84	50	0	3	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thermoanaerobaculaceae	12	4	1	8	2	2	20	3	1	3	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thermococcaceae	43	45	0	44	42	27	40	22	9	7	9	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thermodesulfatatoraceae	45	4	3	30	4	10	55	4	5	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thermodesulfobacteriaceae	5	24	4	10	12	15	2	13	5	3	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thermodesulforhabdaceae	20	1	0	14	0	0	30	2	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thermodesulfovibrionaceae	18	23	1	22	18	32	14	22	10	2	19	11	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thermofilaceae	6	3	1	2	4	4	5	7	0	0	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thermoflexaceae	7	3	3	1	8	1	13	5	7	3	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thermoflexibacteraceae	4	3	3	3	3	5	5	5	3	10	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thermomicrobiaceae	3	2	3	1	1	0	23	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thermomonosporaceae	61	54	46	24	327	56	107	125	30	12	33	2	27	0	3	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thermoproteaceae	14	1	0	32	21	13	15	5	1	0	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thermosediminibacteraceae	23	14	4	54	30	15	25	26	11	2	36	53	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thermosulfidibacteraceae	3	4	2	5	2	4	1	6	6	1	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thermosynechococcaceae	0	1	1	1	0	0	1	1	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thermotaleaceae	62	88	62	189	17	189	85	84	31	7	51	39	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thermotogaceae	63	11	5	70	22	9	65	21	9	3	14	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thermovirgaceae	3	2	3	3	1	3	2	3	7	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thioalkalibacteraceae	0	3	2	0	14	1	3	4	0	2	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thiobacillaceae	30	25	19	15	119	21	68	71	18	4	16	6	53	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thiohalobacteraceae	15	3	9	0	23	5	15	8	5	5	5	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thiohalomonadaceae	4	3	5	1	13	4	33	21	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thiotrichaceae	96	37	20	96	50	55	127	25	16	12	74	21	25	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Thorselliaceae	1	0	5	2	8	3	4	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Tindalliaceae	17	46	21	55	17	92	38	33	23	6	13	7	4	2	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Tissierellaceae	67	129	78	188	51	330	308	212	88	8	95	87	54	11	0	13	4	8	0	0	7	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Tolypothrichaceae	8	10	8	5	15	9	3	9	3	9	5	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Treponemataceae	857	568	188	1047	560	580	729	573	395	162	508	528	331	7	8	17	4	6	15	18	1	17	101	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Trichomonadidae	118	59	30	117	40	67	101	46	23	10	17	18	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Trueperaceae	1	0	0	0	4	5	2	6	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Trypanosomatidae	99	96	31	86	126	77	34	96	58	27	50	32	28	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Tsukamurellaceae	12	10	4	7	36	6	31	30	6	2	4	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Turicibacteraceae	42	38	37	33	46	4990	74	73	23	100	95	121	142	2	2	494	0	7	1	10	12	9	95	11	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	unclassified	6	6	4	6	24	9	5	12	5	0	5	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Veillonellaceae	895	797	192	722	744	882	58684	770	32761	490	679	808	373	73	23	42	5822	32	3222	17	27	32	58	21	18	0	0	0	0	55	0	35	0	0	0	0	0	0	0	0
TRUE	Verrucomicrobiaceae	40	8	21	16	68	15	85	29	3	9	9	4	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Vibrionaceae	672	525	313	713	681	539	594	554	299	177	944	619	279	0	2	2	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Vicinamibacteraceae	3	2	3	3	8	2	3	8	5	1	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Victivallaceae	19	20	11	1	33	8	51	49	7	3	15	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Vulgatibacteraceae	6	5	8	0	28	3	3	4	2	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Waddliaceae	2	0	1	5	1	0	5	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Weeksellaceae	915	761	828	597	670	922	526	881	694	853	804	758	1122	1	1	13	2	10	5	5	6	1	33	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Wenzhouxiangellaceae	49	15	8	23	51	22	91	32	7	4	10	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Williamwhitmaniaceae	6	44	5	13	9	7	1	11	8	6	7	25	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Xanthobacteraceae	69	36	92	45	170	74	129	120	26	26	92	14	47	0	1	0	0	1	1	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Xenococcaceae	4	0	2	2	3	35	0	13	34	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Yersiniaceae	199	131	132	166	260	150	272	215	111	55	388	240	126	0	0	1	0	0	0	0	1	18	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Zavarziniaceae	9	5	24	1	6	12	17	18	6	1	21	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Zoogloeaceae	152	61	97	73	363	54	224	158	59	155	99	11	145	0	0	2	2	1	0	16	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Zymomonadaceae	8	1	0	2	1	2	3	4	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
